recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,path
22da462f9,1,1,8.816,3843.75,9.712,5625.0,/content/data/train_images/content/data/train_images/22da462f9.png
d169ed0b5,17,4,18.4427,1312.5,20.976,7406.25,/content/data/train_images/content/data/train_images/d169ed0b5.png
d86155abb,1,1,5.1787,3843.75,6.0747,5625.0,/content/data/train_images/content/data/train_images/d86155abb.png
590163609,5,1,0.0267,4781.25,2.3787,10406.2,/content/data/train_images/content/data/train_images/590163609.png
ec1255787,4,1,29.936,2343.75,31.791999999999998,4218.75,/content/data/train_images/content/data/train_images/ec1255787.png
8574d9e81,14,1,27.872,2812.5,28.7947,4406.25,/content/data/train_images/content/data/train_images/8574d9e81.png
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,/content/data/train_images/content/data/train_images/07d1687e0.png
796ab9da1,15,1,39.312,93.75,42.656000000000006,1125.0,/content/data/train_images/content/data/train_images/796ab9da1.png
4373930a5,13,1,45.583999999999996,93.75,46.208,843.75,/content/data/train_images/content/data/train_images/4373930a5.png
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,/content/data/train_images/content/data/train_images/067f49f8b.png
c245b2295,9,1,50.3573,843.75,53.92,5718.75,/content/data/train_images/content/data/train_images/c245b2295.png
79f7b3873,15,1,3.0453,93.75,6.3893,1125.0,/content/data/train_images/content/data/train_images/79f7b3873.png
7cc6d509a,19,1,30.3947,281.25,31.9467,2812.5,/content/data/train_images/content/data/train_images/7cc6d509a.png
a6b4dda07,21,1,1.7867,3281.25,2.88,4125.0,/content/data/train_images/content/data/train_images/a6b4dda07.png
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,/content/data/train_images/content/data/train_images/0201197ec.png
2d50db2b1,11,1,0.8707,1808.79,2.0085,5684.77,/content/data/train_images/content/data/train_images/2d50db2b1.png
61f1c7d5f,3,1,47.6427,1031.25,48.38399999999999,2812.5,/content/data/train_images/content/data/train_images/61f1c7d5f.png
2ef429016,4,1,38.7787,2343.75,40.6347,4218.75,/content/data/train_images/content/data/train_images/2ef429016.png
717780789,6,1,37.808,562.5,39.952,4406.25,/content/data/train_images/content/data/train_images/717780789.png
69aacafc4,20,1,39.824,2343.75,43.263999999999996,5718.75,/content/data/train_images/content/data/train_images/69aacafc4.png
e22487d26,10,1,22.6685,947.461,25.1124,10852.7,/content/data/train_images/content/data/train_images/e22487d26.png
942ca05c0,16,4,0.46399999999999997,3093.75,2.2987,4593.75,/content/data/train_images/content/data/train_images/942ca05c0.png
6b9e3f7c6,21,1,7.6373,3281.25,8.7307,4125.0,/content/data/train_images/content/data/train_images/6b9e3f7c6.png
c182aef8c,1,1,8.2507,3843.75,9.1467,5625.0,/content/data/train_images/content/data/train_images/c182aef8c.png
0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,/content/data/train_images/content/data/train_images/0cb4632d6.png
7f5f71e31,6,1,22.5013,562.5,24.5227,3187.5,/content/data/train_images/content/data/train_images/7f5f71e31.png
3647cd276,15,1,54.832,93.75,58.176,1125.0,/content/data/train_images/content/data/train_images/3647cd276.png
7768c96f2,1,1,10.016,3843.75,10.912,5625.0,/content/data/train_images/content/data/train_images/7768c96f2.png
bbd9ac366,18,1,55.92,3187.5,56.6133,5062.5,/content/data/train_images/content/data/train_images/bbd9ac366.png
c5d61be80,4,1,26.9173,2343.75,28.7733,4218.75,/content/data/train_images/content/data/train_images/c5d61be80.png
d7cf29809,3,1,40.88,1031.25,41.6213,2812.5,/content/data/train_images/content/data/train_images/d7cf29809.png
be0356cf5,5,1,35.9893,4781.25,38.3413,10406.2,/content/data/train_images/content/data/train_images/be0356cf5.png
ae4ed2b70,22,1,17.4827,10687.5,19.088,13687.5,/content/data/train_images/content/data/train_images/ae4ed2b70.png
e71d72805,19,1,50.224,281.25,51.776,2812.5,/content/data/train_images/content/data/train_images/e71d72805.png
2fc2eca0c,9,1,52.9333,1125.0,55.7387,5250.0,/content/data/train_images/content/data/train_images/2fc2eca0c.png
11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,/content/data/train_images/content/data/train_images/11a52d37a.png
6c4ce1cf2,3,1,11.4773,1031.25,12.2187,2812.5,/content/data/train_images/content/data/train_images/6c4ce1cf2.png
916eb2a00,22,1,0.6507,10687.5,2.256,13687.5,/content/data/train_images/content/data/train_images/916eb2a00.png
d59d099b3,17,4,36.0267,1406.25,38.6347,3937.5,/content/data/train_images/content/data/train_images/d59d099b3.png
9c8947073,0,1,25.7653,5906.25,27.055999999999997,7500.0,/content/data/train_images/content/data/train_images/9c8947073.png
d2cb96229,2,1,23.8507,468.75,25.6267,3000.0,/content/data/train_images/content/data/train_images/d2cb96229.png
ffb8d8391,5,1,14.3467,4781.25,16.6987,10406.2,/content/data/train_images/content/data/train_images/ffb8d8391.png
687733bf1,3,1,11.9307,1031.25,12.672,2812.5,/content/data/train_images/content/data/train_images/687733bf1.png
13511f7bd,1,1,8.256,3843.75,9.152000000000001,5625.0,/content/data/train_images/content/data/train_images/13511f7bd.png
c350c0f9f,2,1,49.2107,468.75,50.9867,3000.0,/content/data/train_images/content/data/train_images/c350c0f9f.png
c0786babe,0,1,7.8187,5906.25,8.6133,8250.0,/content/data/train_images/content/data/train_images/c0786babe.png
d3713ed31,4,1,56.6133,2343.75,58.4693,4218.75,/content/data/train_images/content/data/train_images/d3713ed31.png
5a2185b19,20,1,6.4853,2343.75,9.9253,5718.75,/content/data/train_images/content/data/train_images/5a2185b19.png
1fb41e1c4,18,1,13.872,3187.5,14.5653,5062.5,/content/data/train_images/content/data/train_images/1fb41e1c4.png
a212bf2e0,13,1,5.167999999999999,93.75,5.792000000000001,843.75,/content/data/train_images/content/data/train_images/a212bf2e0.png
43d34d63c,15,1,42.5707,93.75,45.9147,1125.0,/content/data/train_images/content/data/train_images/43d34d63c.png
00d442df7,0,1,19.3653,5906.25,20.16,8250.0,/content/data/train_images/content/data/train_images/00d442df7.png
c72082616,5,1,19.792,4781.25,22.144000000000002,10406.2,/content/data/train_images/content/data/train_images/c72082616.png
2eb098e76,2,1,20.8693,468.75,22.6453,3000.0,/content/data/train_images/content/data/train_images/2eb098e76.png
8a99905ac,3,1,43.152,1031.25,43.8933,2812.5,/content/data/train_images/content/data/train_images/8a99905ac.png
bf964d1fa,1,1,18.128,3843.75,19.024,5625.0,/content/data/train_images/content/data/train_images/bf964d1fa.png
5db2e86fe,15,1,18.6293,93.75,21.9733,1125.0,/content/data/train_images/content/data/train_images/5db2e86fe.png
251569711,4,1,18.2133,2343.75,20.0693,4218.75,/content/data/train_images/content/data/train_images/251569711.png
21e2f2977,15,1,26.3307,93.75,29.6747,1125.0,/content/data/train_images/content/data/train_images/21e2f2977.png
5b1e3b55b,17,1,2.8,1312.5,9.2533,3937.5,/content/data/train_images/content/data/train_images/5b1e3b55b.png
619a7af56,15,1,49.7813,93.75,53.1253,1125.0,/content/data/train_images/content/data/train_images/619a7af56.png
0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,/content/data/train_images/content/data/train_images/0c2124550.png
ecd47f7cc,23,1,17.1886,7235.16,23.2722,11283.4,/content/data/train_images/content/data/train_images/ecd47f7cc.png
419259ac2,13,1,54.496,93.75,55.12,843.75,/content/data/train_images/content/data/train_images/419259ac2.png
e6de52902,16,4,40.48,3093.75,42.3147,4593.75,/content/data/train_images/content/data/train_images/e6de52902.png
9316428b4,6,1,15.8507,562.5,17.872,3187.5,/content/data/train_images/content/data/train_images/9316428b4.png
1bc8c196e,22,1,4.5973,10687.5,6.2027,13687.5,/content/data/train_images/content/data/train_images/1bc8c196e.png
4482bd512,12,1,29.5947,562.5,32.7307,3281.25,/content/data/train_images/content/data/train_images/4482bd512.png
22a2faf44,13,1,19.232,93.75,19.855999999999998,843.75,/content/data/train_images/content/data/train_images/22a2faf44.png
62ff9d03d,17,4,15.312000000000001,1406.25,17.92,3937.5,/content/data/train_images/content/data/train_images/62ff9d03d.png
568f644e1,7,1,23.9467,4687.5,27.088,11437.5,/content/data/train_images/content/data/train_images/568f644e1.png
438c12dbc,7,1,19.5467,4687.5,22.688000000000002,11437.5,/content/data/train_images/content/data/train_images/438c12dbc.png
59ce91d00,16,4,0.8640000000000001,3093.75,2.6987,4593.75,/content/data/train_images/content/data/train_images/59ce91d00.png
2eb098e76,3,1,28.5547,1031.25,29.296,2812.5,/content/data/train_images/content/data/train_images/2eb098e76.png
07d1687e0,8,1,0.064,3750.0,4.1867,5531.25,/content/data/train_images/content/data/train_images/07d1687e0.png
af0113159,14,1,36.1547,2812.5,37.0773,4406.25,/content/data/train_images/content/data/train_images/af0113159.png
69c09e886,4,1,12.527999999999999,2343.75,14.384,4218.75,/content/data/train_images/content/data/train_images/69c09e886.png
5840c2d77,7,1,44.623999999999995,4687.5,47.7653,11437.5,/content/data/train_images/content/data/train_images/5840c2d77.png
13f64f898,1,1,35.4613,3843.75,36.3573,5625.0,/content/data/train_images/content/data/train_images/13f64f898.png
ee80e2415,3,1,55.0827,1031.25,55.824,2812.5,/content/data/train_images/content/data/train_images/ee80e2415.png
a277651b1,4,1,41.4293,2343.75,43.2853,4218.75,/content/data/train_images/content/data/train_images/a277651b1.png
b9f3581d5,18,1,58.5333,3187.5,59.2267,5062.5,/content/data/train_images/content/data/train_images/b9f3581d5.png
0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,/content/data/train_images/content/data/train_images/0c2124550.png
6351581d6,3,1,53.5733,1031.25,54.3147,2812.5,/content/data/train_images/content/data/train_images/6351581d6.png
3ffaeaa6c,15,1,48.2453,93.75,51.5893,1125.0,/content/data/train_images/content/data/train_images/3ffaeaa6c.png
438c12dbc,7,1,19.5467,4687.5,22.688000000000002,11437.5,/content/data/train_images/content/data/train_images/438c12dbc.png
178b835e3,20,1,36.6453,2343.75,40.0853,5718.75,/content/data/train_images/content/data/train_images/178b835e3.png
da708c386,12,1,26.7147,562.5,29.8507,3281.25,/content/data/train_images/content/data/train_images/da708c386.png
cf867adcc,3,1,11.7173,1031.25,12.4587,2812.5,/content/data/train_images/content/data/train_images/cf867adcc.png
6666e213d,4,1,1.296,2531.25,3.4827,4031.25,/content/data/train_images/content/data/train_images/6666e213d.png
447409a6b,0,1,25.872,5906.25,26.6667,8250.0,/content/data/train_images/content/data/train_images/447409a6b.png
d3713ed31,4,1,56.6133,2343.75,58.4693,4218.75,/content/data/train_images/content/data/train_images/d3713ed31.png
774d13e9c,9,1,39.04,843.75,42.6027,5718.75,/content/data/train_images/content/data/train_images/774d13e9c.png
a691e3d90,9,1,39.952,843.75,43.5147,5718.75,/content/data/train_images/content/data/train_images/a691e3d90.png
02b9a8ab9,12,1,33.9093,562.5,37.0453,3281.25,/content/data/train_images/content/data/train_images/02b9a8ab9.png
bf964d1fa,1,1,18.128,3843.75,19.024,5625.0,/content/data/train_images/content/data/train_images/bf964d1fa.png
86c44dd51,0,1,30.5653,5906.25,31.36,8250.0,/content/data/train_images/content/data/train_images/86c44dd51.png
3a1293df5,2,1,31.0453,468.75,32.8213,3000.0,/content/data/train_images/content/data/train_images/3a1293df5.png
5816c1336,16,4,4.864,3093.75,6.6987,4593.75,/content/data/train_images/content/data/train_images/5816c1336.png
55228e5c5,16,4,24.544,3093.75,26.3787,4593.75,/content/data/train_images/content/data/train_images/55228e5c5.png
87e518677,7,1,41.4933,4687.5,44.6347,11437.5,/content/data/train_images/content/data/train_images/87e518677.png
055d22517,10,1,47.5835,947.461,50.0274,10852.7,/content/data/train_images/content/data/train_images/055d22517.png
945c8d7a8,5,1,56.3947,4781.25,58.7467,10406.2,/content/data/train_images/content/data/train_images/945c8d7a8.png
c892aa78d,14,1,16.1333,3750.0,16.4053,6468.75,/content/data/train_images/content/data/train_images/c892aa78d.png
51319c540,10,1,5.0213,947.461,7.4652,10852.7,/content/data/train_images/content/data/train_images/51319c540.png
2c97a8020,17,1,44.9547,1312.5,51.408,3937.5,/content/data/train_images/content/data/train_images/2c97a8020.png
9c2286d0c,18,1,40.4267,3187.5,41.12,5062.5,/content/data/train_images/content/data/train_images/9c2286d0c.png
f1aa1c855,22,1,5.2907,10687.5,6.896,13687.5,/content/data/train_images/content/data/train_images/f1aa1c855.png
4373930a5,13,1,45.583999999999996,93.75,46.208,843.75,/content/data/train_images/content/data/train_images/4373930a5.png
728459067,10,1,18.7559,947.461,21.1998,10852.7,/content/data/train_images/content/data/train_images/728459067.png
e1a046050,14,1,39.5253,2812.5,40.448,4406.25,/content/data/train_images/content/data/train_images/e1a046050.png
cf867adcc,3,1,11.7173,1031.25,12.4587,2812.5,/content/data/train_images/content/data/train_images/cf867adcc.png
46c7db806,14,1,49.472,2812.5,50.3947,4406.25,/content/data/train_images/content/data/train_images/46c7db806.png
1f0fe1c7e,22,1,30.3733,10687.5,31.9787,13687.5,/content/data/train_images/content/data/train_images/1f0fe1c7e.png
5d7e9091c,9,1,7.4453,843.75,11.008,5718.75,/content/data/train_images/content/data/train_images/5d7e9091c.png
e6622a3c9,4,1,30.4213,2343.75,32.2773,4218.75,/content/data/train_images/content/data/train_images/e6622a3c9.png
9cccd9345,2,1,54.1973,468.75,55.9733,3000.0,/content/data/train_images/content/data/train_images/9cccd9345.png
cb5ddad47,17,1,21.7813,1312.5,28.2347,3937.5,/content/data/train_images/content/data/train_images/cb5ddad47.png
dd38bef4b,23,1,23.6147,7235.16,29.6983,11283.4,/content/data/train_images/content/data/train_images/dd38bef4b.png
200656f13,23,4,35.1086,6459.96,43.0324,11627.9,/content/data/train_images/content/data/train_images/200656f13.png
3aa730d19,5,1,11.5307,4781.25,13.8827,10406.2,/content/data/train_images/content/data/train_images/3aa730d19.png
2f594b20f,15,1,40.0427,93.75,43.3867,1125.0,/content/data/train_images/content/data/train_images/2f594b20f.png
d2cb96229,2,1,22.224,468.75,24.0,3000.0,/content/data/train_images/content/data/train_images/d2cb96229.png
e1ef18eee,6,1,47.3653,562.5,49.5093,4406.25,/content/data/train_images/content/data/train_images/e1ef18eee.png
9f10784cd,8,1,20.496,3750.0,24.6187,5531.25,/content/data/train_images/content/data/train_images/9f10784cd.png
5e8e5d53b,8,1,22.768,3750.0,26.8907,5531.25,/content/data/train_images/content/data/train_images/5e8e5d53b.png
c2143392b,2,1,48.1867,468.75,49.9627,3000.0,/content/data/train_images/content/data/train_images/c2143392b.png
db86f881b,21,1,20.976,3281.25,22.0693,4125.0,/content/data/train_images/content/data/train_images/db86f881b.png
a82f931d1,9,1,8.6667,1125.0,11.472000000000001,5250.0,/content/data/train_images/content/data/train_images/a82f931d1.png
f2890653e,11,1,19.2145,1808.79,20.3523,5684.77,/content/data/train_images/content/data/train_images/f2890653e.png
f1aa1c855,22,1,5.2907,10687.5,6.896,13687.5,/content/data/train_images/content/data/train_images/f1aa1c855.png
0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,/content/data/train_images/content/data/train_images/0b2fa3f80.png
195e5ba43,19,1,25.184,281.25,26.736,2812.5,/content/data/train_images/content/data/train_images/195e5ba43.png
560ccf19c,0,1,15.392000000000001,5906.25,16.1867,8250.0,/content/data/train_images/content/data/train_images/560ccf19c.png
78941c48b,17,1,52.88,1312.5,59.3333,3937.5,/content/data/train_images/content/data/train_images/78941c48b.png
c892aa78d,14,1,16.1333,3750.0,16.4053,6468.75,/content/data/train_images/content/data/train_images/c892aa78d.png
c5758ce2f,11,1,48.46,1808.79,49.5978,5684.77,/content/data/train_images/content/data/train_images/c5758ce2f.png
c91cae4aa,3,1,33.344,1031.25,34.0853,2812.5,/content/data/train_images/content/data/train_images/c91cae4aa.png
477e497db,4,1,49.728,2343.75,51.583999999999996,4218.75,/content/data/train_images/content/data/train_images/477e497db.png
9b92a698e,9,1,42.0693,843.75,45.632,5718.75,/content/data/train_images/content/data/train_images/9b92a698e.png
f8c661973,16,4,18.2347,3093.75,20.0693,4593.75,/content/data/train_images/content/data/train_images/f8c661973.png
100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,/content/data/train_images/content/data/train_images/100e4ddc9.png
512c1ac7e,0,1,8.8907,5906.25,9.6853,8250.0,/content/data/train_images/content/data/train_images/512c1ac7e.png
db34c4a5d,10,1,27.9917,947.461,30.4356,10852.7,/content/data/train_images/content/data/train_images/db34c4a5d.png
5a7cc4e44,17,4,49.9147,1406.25,52.5227,3937.5,/content/data/train_images/content/data/train_images/5a7cc4e44.png
304b4b5fd,21,1,0.9013,3281.25,1.9947,4125.0,/content/data/train_images/content/data/train_images/304b4b5fd.png
1d949c49d,15,1,33.6427,93.75,36.9867,1125.0,/content/data/train_images/content/data/train_images/1d949c49d.png
c5503ce7b,3,1,7.472,1031.25,8.2133,2812.5,/content/data/train_images/content/data/train_images/c5503ce7b.png
f4d05c0de,5,1,42.08,4781.25,44.431999999999995,10406.2,/content/data/train_images/content/data/train_images/f4d05c0de.png
400b7210c,17,1,35.904,1312.5,42.3573,3937.5,/content/data/train_images/content/data/train_images/400b7210c.png
ee3dc0bc6,17,1,47.071999999999996,1312.5,53.5253,3937.5,/content/data/train_images/content/data/train_images/ee3dc0bc6.png
c2143392b,2,1,48.1867,468.75,49.9627,3000.0,/content/data/train_images/content/data/train_images/c2143392b.png
cc05ecd08,18,1,0.6667,3187.5,1.36,5062.5,/content/data/train_images/content/data/train_images/cc05ecd08.png
85b891a48,7,1,9.6533,4687.5,12.7947,11437.5,/content/data/train_images/content/data/train_images/85b891a48.png
c4ec1e7de,12,1,56.1067,562.5,59.2427,3281.25,/content/data/train_images/content/data/train_images/c4ec1e7de.png
4d54e38a8,12,1,45.9893,562.5,49.1253,3281.25,/content/data/train_images/content/data/train_images/4d54e38a8.png
737d85472,23,4,29.3152,6459.96,37.239000000000004,11627.9,/content/data/train_images/content/data/train_images/737d85472.png
75c8ccce9,14,1,12.592,2531.25,13.1787,5531.25,/content/data/train_images/content/data/train_images/75c8ccce9.png
ae4a3b1e2,12,1,41.424,562.5,44.56,3281.25,/content/data/train_images/content/data/train_images/ae4a3b1e2.png
cf44264e5,20,1,50.4587,2343.75,53.8987,5718.75,/content/data/train_images/content/data/train_images/cf44264e5.png
7893b8f70,0,1,3.7013,5906.25,4.496,8250.0,/content/data/train_images/content/data/train_images/7893b8f70.png
180ba3012,6,1,48.352,562.5,50.496,4406.25,/content/data/train_images/content/data/train_images/180ba3012.png
ab900ff48,6,1,40.32,562.5,42.464,4406.25,/content/data/train_images/content/data/train_images/ab900ff48.png
a2a211fa8,19,1,17.7653,281.25,19.3173,2812.5,/content/data/train_images/content/data/train_images/a2a211fa8.png
daa57db65,2,1,54.72,468.75,56.496,3000.0,/content/data/train_images/content/data/train_images/daa57db65.png
ce05b264d,7,1,49.93600000000001,4687.5,53.0773,11437.5,/content/data/train_images/content/data/train_images/ce05b264d.png
d5163b4ef,10,1,5.5554,947.461,7.9993,10852.7,/content/data/train_images/content/data/train_images/d5163b4ef.png
6eb03e9ca,7,1,9.7973,4687.5,12.9387,11437.5,/content/data/train_images/content/data/train_images/6eb03e9ca.png
935e4c9b0,12,1,49.8667,562.5,53.0027,3281.25,/content/data/train_images/content/data/train_images/935e4c9b0.png
4e4bc17a7,7,1,2.3947,4687.5,5.5360000000000005,11437.5,/content/data/train_images/content/data/train_images/4e4bc17a7.png
195e5ba43,19,1,25.184,281.25,26.736,2812.5,/content/data/train_images/content/data/train_images/195e5ba43.png
bb4fd3041,11,1,43.4736,1808.79,44.6113,5684.77,/content/data/train_images/content/data/train_images/bb4fd3041.png
838227e71,7,1,11.152000000000001,4687.5,14.2933,11437.5,/content/data/train_images/content/data/train_images/838227e71.png
d3324f1c0,21,1,24.9973,3281.25,26.0907,4125.0,/content/data/train_images/content/data/train_images/d3324f1c0.png
49b80ec61,16,4,24.2667,3093.75,26.1013,4593.75,/content/data/train_images/content/data/train_images/49b80ec61.png
d2cb96229,2,1,23.8507,468.75,25.6267,3000.0,/content/data/train_images/content/data/train_images/d2cb96229.png
8a99905ac,3,1,43.152,1031.25,43.8933,2812.5,/content/data/train_images/content/data/train_images/8a99905ac.png
aebf55c7c,22,1,13.2053,10687.5,14.8107,13687.5,/content/data/train_images/content/data/train_images/aebf55c7c.png
4bb31c8c1,6,1,45.2213,562.5,47.3653,4406.25,/content/data/train_images/content/data/train_images/4bb31c8c1.png
cf6bd44d9,1,1,23.4453,3843.75,24.3413,5625.0,/content/data/train_images/content/data/train_images/cf6bd44d9.png
0313e82cf,16,4,21.471999999999998,3093.75,23.3067,4593.75,/content/data/train_images/content/data/train_images/0313e82cf.png
b1c09c89b,14,1,30.9493,3750.0,31.2213,6468.75,/content/data/train_images/content/data/train_images/b1c09c89b.png
1d76cb226,21,1,49.711999999999996,3281.25,50.8053,4125.0,/content/data/train_images/content/data/train_images/1d76cb226.png
acb80ff69,16,4,48.656000000000006,3093.75,50.4907,4593.75,/content/data/train_images/content/data/train_images/acb80ff69.png
88b5c9c1b,5,1,39.7493,4781.25,42.1013,10406.2,/content/data/train_images/content/data/train_images/88b5c9c1b.png
ccee900dd,20,1,55.232,2343.75,58.672,5718.75,/content/data/train_images/content/data/train_images/ccee900dd.png
c3843eb33,0,1,56.2933,5906.25,57.088,8250.0,/content/data/train_images/content/data/train_images/c3843eb33.png
7cd8ce712,20,1,24.7733,2343.75,28.2133,5718.75,/content/data/train_images/content/data/train_images/7cd8ce712.png
1ef3e2282,16,4,24.4587,3093.75,26.2933,4593.75,/content/data/train_images/content/data/train_images/1ef3e2282.png
aacebff62,9,1,25.8933,843.75,29.456,5718.75,/content/data/train_images/content/data/train_images/aacebff62.png
929d655d3,3,1,52.56,1031.25,53.3013,2812.5,/content/data/train_images/content/data/train_images/929d655d3.png
eeb9a3c4b,13,1,51.9787,93.75,52.6027,843.75,/content/data/train_images/content/data/train_images/eeb9a3c4b.png
17ca62c97,4,1,32.9173,2343.75,34.7733,4218.75,/content/data/train_images/content/data/train_images/17ca62c97.png
b7a71d152,13,1,57.4773,93.75,58.1013,843.75,/content/data/train_images/content/data/train_images/b7a71d152.png
556cb3c93,21,1,53.2373,3281.25,54.3307,4125.0,/content/data/train_images/content/data/train_images/556cb3c93.png
01b41f92b,6,1,44.24,562.5,46.38399999999999,4406.25,/content/data/train_images/content/data/train_images/01b41f92b.png
4b3e0b984,0,1,0.8747,5906.25,2.1653,7500.0,/content/data/train_images/content/data/train_images/4b3e0b984.png
41829d963,2,1,0.6559999999999999,468.75,2.432,3000.0,/content/data/train_images/content/data/train_images/41829d963.png
9d6de44f0,7,1,1.1787,4687.5,4.32,11437.5,/content/data/train_images/content/data/train_images/9d6de44f0.png
7e0d06929,10,1,37.5409,947.461,39.9848,10852.7,/content/data/train_images/content/data/train_images/7e0d06929.png
489ecb611,3,1,33.8187,1031.25,34.56,2812.5,/content/data/train_images/content/data/train_images/489ecb611.png
1a5fb3223,7,1,56.7893,4687.5,59.9307,11437.5,/content/data/train_images/content/data/train_images/1a5fb3223.png
b12e80061,2,1,18.848,468.75,20.624000000000002,3000.0,/content/data/train_images/content/data/train_images/b12e80061.png
42a7c4f08,14,1,30.5493,2812.5,31.471999999999998,4406.25,/content/data/train_images/content/data/train_images/42a7c4f08.png
41829d963,2,1,4.2933,468.75,6.0693,3000.0,/content/data/train_images/content/data/train_images/41829d963.png
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,/content/data/train_images/content/data/train_images/1535d0c9b.png
0fc62dd3c,18,1,9.6427,3187.5,10.335999999999999,5062.5,/content/data/train_images/content/data/train_images/0fc62dd3c.png
eb0cd97da,6,1,22.1013,562.5,24.1227,3187.5,/content/data/train_images/content/data/train_images/eb0cd97da.png
0275e127d,11,1,11.9989,1808.79,13.1367,5684.77,/content/data/train_images/content/data/train_images/0275e127d.png
87e518677,7,1,41.4933,4687.5,44.6347,11437.5,/content/data/train_images/content/data/train_images/87e518677.png
2cd094d21,12,1,51.2107,562.5,54.3467,3281.25,/content/data/train_images/content/data/train_images/2cd094d21.png
33d0f2685,16,4,37.936,3093.75,39.7707,4593.75,/content/data/train_images/content/data/train_images/33d0f2685.png
7295291a7,1,1,5.3173,3843.75,6.2133,5625.0,/content/data/train_images/content/data/train_images/7295291a7.png
f6e41b038,7,1,9.056000000000001,4687.5,12.1973,11437.5,/content/data/train_images/content/data/train_images/f6e41b038.png
377e04f82,11,1,28.1019,1808.79,29.2397,5684.77,/content/data/train_images/content/data/train_images/377e04f82.png
2a7ed55d4,5,1,7.3013,4781.25,9.6533,10406.2,/content/data/train_images/content/data/train_images/2a7ed55d4.png
b661bd840,1,1,37.312,3843.75,38.208,5625.0,/content/data/train_images/content/data/train_images/b661bd840.png
68f7d8362,22,1,38.384,10687.5,39.9893,13687.5,/content/data/train_images/content/data/train_images/68f7d8362.png
77f2b9543,6,1,49.888000000000005,562.5,52.032,4406.25,/content/data/train_images/content/data/train_images/77f2b9543.png
287bf77ec,2,1,8.832,468.75,10.607999999999999,3000.0,/content/data/train_images/content/data/train_images/287bf77ec.png
ab5e71344,19,1,31.4827,281.25,33.0347,2812.5,/content/data/train_images/content/data/train_images/ab5e71344.png
3ac6f246a,5,1,4.2987,4781.25,6.6507,10406.2,/content/data/train_images/content/data/train_images/3ac6f246a.png
c867bdc27,23,1,2.2407,7235.16,8.3244,11283.4,/content/data/train_images/content/data/train_images/c867bdc27.png
5b1e3b55b,17,1,2.8,1312.5,9.2533,3937.5,/content/data/train_images/content/data/train_images/5b1e3b55b.png
9abdbfc9f,12,1,18.6187,562.5,21.7547,3281.25,/content/data/train_images/content/data/train_images/9abdbfc9f.png
e80890ff7,23,4,21.8848,6459.96,29.8086,11627.9,/content/data/train_images/content/data/train_images/e80890ff7.png
710537df8,16,4,32.7093,3093.75,34.544000000000004,4593.75,/content/data/train_images/content/data/train_images/710537df8.png
2026bced7,12,1,49.8987,562.5,53.0347,3281.25,/content/data/train_images/content/data/train_images/2026bced7.png
56d22a5b3,18,1,15.0347,3187.5,15.728,5062.5,/content/data/train_images/content/data/train_images/56d22a5b3.png
c16b7270b,14,1,58.352,3750.0,58.623999999999995,6468.75,/content/data/train_images/content/data/train_images/c16b7270b.png
e666beee8,9,1,44.0853,1125.0,46.8907,5250.0,/content/data/train_images/content/data/train_images/e666beee8.png
5f8eecc9e,23,4,7.9412,6459.96,15.865,11627.9,/content/data/train_images/content/data/train_images/5f8eecc9e.png
2fc2eca0c,9,1,52.9333,1125.0,55.7387,5250.0,/content/data/train_images/content/data/train_images/2fc2eca0c.png
a00373b12,13,1,11.9627,93.75,12.5867,843.75,/content/data/train_images/content/data/train_images/a00373b12.png
71cf9646b,19,1,28.2347,281.25,29.7867,2812.5,/content/data/train_images/content/data/train_images/71cf9646b.png
fc47cfba3,0,1,13.952,5906.25,15.2427,7500.0,/content/data/train_images/content/data/train_images/fc47cfba3.png
5280a7fe9,3,1,46.48,1031.25,47.2213,2812.5,/content/data/train_images/content/data/train_images/5280a7fe9.png
750e35881,4,1,51.056000000000004,2343.75,52.912,4218.75,/content/data/train_images/content/data/train_images/750e35881.png
d5c4f55f4,14,1,34.7947,2812.5,35.7173,4406.25,/content/data/train_images/content/data/train_images/d5c4f55f4.png
35f9c5c38,5,1,38.1227,4781.25,40.4747,10406.2,/content/data/train_images/content/data/train_images/35f9c5c38.png
cd1d48eec,15,1,10.5493,93.75,13.8933,1125.0,/content/data/train_images/content/data/train_images/cd1d48eec.png
acc030d72,20,1,22.544,1312.5,27.9253,6093.75,/content/data/train_images/content/data/train_images/acc030d72.png
e65e42310,21,1,36.9173,3281.25,38.0107,4125.0,/content/data/train_images/content/data/train_images/e65e42310.png
d32242280,23,1,44.6868,7235.16,50.7704,11283.4,/content/data/train_images/content/data/train_images/d32242280.png
05f8c0f2f,4,1,26.5867,2343.75,28.4427,4218.75,/content/data/train_images/content/data/train_images/05f8c0f2f.png
